latitude,longitude,cluster_id,student_count,stop_name
,,3901,50,T.NAGAR
,,3902,50,SAIDAPET
,,3903,50,CONCORDE
,,3904,50,GUINDY R.S
,,3905,50,BUTT ROAD
,,3906,50,RAMAPURAM
,,3907,50,MUGALIVAKKAM
,,3908,50,PORUR
,,3909,50,IYYAPPANTHANGAL
,,3910,50,KUMUNANCHAVADI
,,3911,50,POONAMALLEE
,,3912,50,NAZARATHPET
,,3913,50,CHEMBARAMBAKKAM RD.JN.
,,3914,50,CHEMBARAMBAKKAM
,,3915,50,THIAGARAYA NAGAR
,,3916,50,SAIDAPET
,,3917,50,CONCORDE
,,3918,50,GUINDY R.S
,,3919,50,BUTT ROAD
,,3920,50,RAMAPURAM
,,3921,50,MUGALIVAKKAM
,,3922,50,PORUR
,,3923,50,IYYAPPANTHANGAL
,,3924,50,KUMUNANCHAVADI
,,3925,50,POONAMALLEE
,,3926,50,VARADARAJA PURAM
,,3927,50,THIRUMAZHISAI
,,3928,50,VELLAVEDU
,,3929,50,ANDERSONPET
,,3930,50,PUTHUCHATHIRAM
,,3931,50,PERIYA KOTTAMEDU
,,3932,50,RAMASAMY NAGAR
,,3933,50,PERUMALPATTU
,,3934,50,SRI RAM ENGG.COLLEGE
,,3935,50,VEPPAMPATTU R.S.
,,3936,50,POONAMALLEE
,,3937,50,VARADARAJA PURAM
,,3938,50,THIRUMAZHISAI
,,3939,50,VELLAVEDU
,,3940,50,ANDERSONPET
,,3941,50,PUTHUCHATHIRAM
,,3942,50,PERIYA KOTTAMEDU
,,3943,50,RAMASAMY NAGAR
,,3944,50,PERUMALPATTU
,,3945,50,SRI RAM ENGG.COLLEGE
,,3946,50,VEPPAMPATTU R.S.
,,3947,50,KILKATTALAI
,,3948,50,VELLAIKAL
,,3949,50,JN.OF.VLY-TBM RD&MVKM-K.K
,,3950,50,PALLAVAN NAGAR
,,3951,50,PERUMBAKKAM LIMIT
,,3952,50,SHOZHANGANALLUR P.U.OFFICE
,,3953,50,KUMARAN NAGAR
,,3954,50,SEMMANCHERI
,,3955,50,NAVALUR
,,3956,50,CHURCH
,,3957,50,PALAVASTHIC CHEMICALS
,,3958,50,HINDUSTAN ENG. COLLEGE
,,3959,50,KELAMBAKKAM
,,3960,50,CHENGAMMAL RD. JN.
,,3961,50,KOMAN NAGAR RD JN.
,,3962,50,KALAVAKKAM TEA STALL
,,3963,50,THIRUPORUR
,,3964,50,POONAMALLEE
,,3965,50,NAZARATHPET
,,3966,50,CHEMBARAMBAKKAM
,,3967,50,PAPPANCHATRAM
,,3968,50,CHETTIPEDU
,,3969,50,THANDALAM
,,3970,50,SIPCOT
,,3971,50,KATRAMBAKKAM
,,3972,50,SAIDAPET WEST
,,3973,50,JAFFARKHAN PET
,,3974,50,M.M.D.A.COLONY RD.JN.
,,3975,50,KOYAMBEDU SCHOOL
,,3976,50,NERKUNDRAM
,,3977,50,MADURAVOYAL
,,3978,50,VAANAGARAM
,,3979,50,VELAPPANCHAVADI
,,3980,50,KUMUNANCHAVADI
,,3981,50,POONAMALLEE
,,3982,50,NAZARATHPET
,,3983,50,CHEMBARAMBAKKAM
,,3984,50,PAPPANCHATRAM
,,3985,50,CHETTIPEDU
,,3986,50,THANDALAM RD JN.
,,3987,50,SIPCOT
,,3988,50,IRUNKATTUKOTTAI
,,3989,50,PENNALUR E.B.
,,3990,50,BEEMANTHANGAL
,,3991,50,SRIPERUMBUDUR
,,3992,50,EKKATTUTHANGAL
,,3993,50,CIPET
,,3994,50,BUTT ROAD
,,3995,50,RAMAPURAM
,,3996,50,MUGALIVAKKAM
,,3997,50,PORUR
,,3998,50,IYYAPPANTHANGAL
,,3999,50,KUMUNANCHAVADI
,,4000,50,POONAMALLEE
,,4001,50,NAZARATHPET
,,4002,50,CHEMBARAMBAKKAM
,,4003,50,PAPPANCHATRAM
,,4004,50,CHETTIPEDU
,,4005,50,THANDALAM RD JN.
,,4006,50,SIPCOT
,,4007,50,IRUNKATTUKOTTAI
,,4008,50,PENNALUR E.B.
,,4009,50,BEEMANTHANGAL
,,4010,50,SRIPERUMBUDUR
,,4011,50,TRAVELLERS BANGALOW
,,4012,50,VADAMANGALAM ROAD JN
,,4013,50,MAMBAKKAM
,,4014,50,THIRUMANGALAM
,,4015,50,SUNGUVARCHATHIRAM
,,4016,50,SHOZHANGANALLUR
,,4017,50,KUMARAN NAGAR
,,4018,50,SEMMANCHERI
,,4019,50,NAVALUR
,,4020,50,CHURCH
,,4021,50,PALAVASTHIC CHEMICALS
,,4022,50,HINDUSTAN ENG. COLLEGE
,,4023,50,KELAMBAKKAM RD JN.
,,4024,50,SAMIYAR PANNAI
,,4025,50,PUDUPAKKAM
,,4026,50,ARMY CAMP
,,4027,50,MAMBAKKAM
,,4028,50,KANDIGAI
,,4029,50,VENGAMBAKKAM
,,4030,50,KOLAPAKKAM
,,4031,50,ANNA NAGAR
,,4032,50,VANDALUR ZOO
,,4033,50,URAPAKKAM
,,4034,50,PALAKKA COMPANY
,,4035,50,GUDUVANCHERY
,,4036,50,TAMBARAM
,,4037,50,IRUMBULIYUR
,,4038,50,PERUNGALATHUR
,,4039,50,VANDALUR GATE
,,4040,50,VANDALUR ZOO
,,4041,50,ANNA NAGAR COLONY
,,4042,50,KOLAPAKKAM
,,4043,50,VEMBAKKAM
,,4044,50,KANDIGAI
,,4045,50,MAMBAKKAM
,,4046,50,M.G.R.NAGAR
,,4047,50,VASANTHI AMMAN KOIL
,,4048,50,POONGERI JN.
,,4049,50,ECHANKADU
,,4050,50,GASSGI RATE COMPANY
,,4051,50,KAYAAR
,,4052,50,VEMBEDU
,,4053,50,KATTUR
,,4054,50,ILLALUR JUNCTION
,,4055,50,PERUMAL NAGAR JN.
,,4056,50,THIRUPORUR
,,4057,50,GUDUVANCHERY
,,4058,50,PERUMATTU NALLUR
,,4059,50,KANNIVAKKAM
,,4060,50,ASTHINAPURAM
,,4061,50,MELKALVOY
,,4062,50,KIZHKALVOY
,,4063,50,NELLIKUPPAM
,,4064,50,GEEYEE HOUSING
,,4065,50,KATTUR
,,4066,50,ILLALUR JUNCTION
,,4067,50,PERUMAL NAGAR JN.
,,4068,50,THIRUPORUR
,,4069,50,PADAPPAI
,,4070,50,M.G.R.NAGAR
,,4071,50,KARASANGAL
,,4072,50,MANNIVAKKAM
,,4073,50,MUDICHUR VILLAGE
,,4074,50,PERUNGALATHUR
,,4075,50,VANDALUR ZOO
,,4076,50,ANNA NAGAR
,,4077,50,KOLAPAKKAM
,,4078,50,VENGAMBAKKAM
,,4079,50,KANDIGAI
,,4080,50,MAMBAKKAM
,,4081,50,ARMY CAMP
,,4082,50,PUDUPAKKAM
,,4083,50,SAMIYAR PANNAI
,,4084,50,KELAMBAKKAM RD.JN.
,,4085,50,HINDUSTAN ENG. COLLEGE
,,4086,50,PALAVASTHIC CHEMICALS
,,4087,50,CHURCH
,,4088,50,NAVALUR
,,4089,50,SEMMANCHERI
,,4090,50,KUMARAN NAGAR
,,4091,50,SHOZHANGANALLUR P.U.OFFICE
,,4092,50,KILAMBAKKAM B.S.
,,4093,50,VANDALUR ZOO
,,4094,50,ANNA NAGAR
,,4095,50,KOLAPAKKAM
,,4096,50,VENGAMBAKKAM
,,4097,50,KANDIGAI
,,4098,50,MAMBAKKAM
,,4099,50,ARMY CAMP
,,4100,50,PUDUPAKKAM
,,4101,50,PUDUPAKKAM
,,4102,50,SAMIYAR PANNAI
,,4103,50,KELAMBAKKAM RD.JN.
,,4104,50,HINDUSTAN ENG. COLLEGE
,,4105,50,PALAVASTHIC CHEMICALS
,,4106,50,CHURCH
,,4107,50,NAVALUR
,,4108,50,SEMMANCHERI
,,4109,50,KUMARAN NAGAR
,,4110,50,SHOZHANGANALLUR
,,4111,50,REDHILLS
,,4112,50,PADIYANALLUR
,,4113,50,SEMILIVARAM
,,4114,50,SHOLAVARAM
,,4115,50,KARANODAI
,,4116,50,PERIYAPALAYAM RD JN.
,,4117,50,PANJETTI
,,4118,50,THATCHUR ROAD JN
,,4119,50,NEW ROAD
,,4120,50,PUDUVOYAL
,,4121,50,PERUVOYAL
,,4122,50,KAVARAPED
,,4123,50,VERKADU
,,4124,50,AYANALLUR
,,4125,50,GUMMIDIPOONDI
,,4126,50,POLICE QUARTERS
,,4127,50,VAZHUTHALAMBEDU
,,4128,50,RETTAMBEDU
,,4129,50,KURUVIAGARAM JN
,,4130,50,SEKANYAM
,,4131,50,METTU SEKANYAM
,,4132,50,DEVAMBEDU
,,4133,50,MEDURAMALAICHERYJN
,,4134,50,VEPPATHUR
,,4135,50,EB TRANSFORMER
,,4136,50,ANNAMALAICHERY
,,4137,50,REDHILLS
,,4138,50,PADIYANALLUR
,,4139,50,SEMILIVARAM
,,4140,50,SHOLAVARAM
,,4141,50,KARANODAI
,,4142,50,PERIYAPALAYAM RD JN.
,,4143,50,PANJETTI
,,4144,50,THATCHUR ROAD JN
,,4145,50,NEW ROAD
,,4146,50,PUDUVOYAL
,,4147,50,PERUVOYAL
,,4148,50,KAVARAPED
,,4149,50,VENKADU
,,4150,50,AYANALLUR
,,4151,50,GUMMIDIPOONDI
,,4152,50,GOVT.HOSTEL
,,4153,50,S.R.GATE
,,4154,50,ELAVUR
,,4155,50,THALAYARIPALAYM
,,4156,50,MOOLAI ROAD
,,4157,50,SUNNAMBUKULAM
,,4158,50,SALAIYANKANDIGI
,,4159,50,POONGULAM COLONY
,,4160,50,KUPPAM
,,4161,50,CHINNA MANGODU
,,4162,50,KALLUR
,,4163,50,REDHILLS
,,4164,50,PADIYANALLUR
,,4165,50,SEMILIVARAM
,,4166,50,SHOLAVARAM
,,4167,50,KARANODAI
,,4168,50,PERIYAPALAYAM RD JN.
,,4169,50,PANJETTI
,,4170,50,THATCHUR ROAD JN
,,4171,50,NEW ROAD
,,4172,50,PUDUVOYAL
,,4173,50,PERUVOYAL
,,4174,50,KAVARAPED
,,4175,50,GUMMUDIPOONDI R.S.
,,4176,50,GOVT.HARJNHOSTL
,,4177,50,S.R.KANDIGAI
,,4178,50,KAYALARMEDU
,,4179,50,NAGARAJKANDIGAI
,,4180,50,MELPAKKAM RD. JN.
,,4181,50,PETAI/PALAYAPAL
,,4182,50,EQUVARPALAYAM
,,4183,50,SORPONDERIKARAI
,,4184,50,SANAPUTHUR
,,4185,50,ALLIKULAM
,,4186,50,MANALLUR
,,4187,50,PATHIRIVEDU
,,4188,50,MADARAPAKKAM
,,4189,50,REDHILLS
,,4190,50,PADIYANALLUR
,,4191,50,SEMILIVARAM
,,4192,50,SHOLAVARAM
,,4193,50,KARANODAI
,,4194,50,PERIYAPALAYAM RD JN.
,,4195,50,AZHINJIVAKKAM VILLAGE
,,4196,50,CHATHIRAM
,,4197,50,INAM AGARAM
,,4198,50,GANGAI ADI KUPPAM
,,4199,50,METTUPALAYAM
,,4200,50,PULIKULAM
,,4201,50,ELAVAMBEDU
,,4202,50,NALLUR
,,4203,50,MINJUR
,,4204,50,REDHILLS
,,4205,50,PADIYANALLUR
,,4206,50,SEMILIVARAM
,,4207,50,SHOLAVARAM
,,4208,50,KARANODAI
,,4209,50,PERIYAPALAYAM RD JN.
,,4210,50,PANJETTI
,,4211,50,THATCHUR ROAD JN
,,4212,50,ANDARKUPPAM
,,4213,50,MADHAVARAM
,,4214,50,KRISHNAPURAM
,,4215,50,PONNERI
,,4216,50,CHINNAKUVANAM
,,4217,50,UPPALAYAM
,,4218,50,KAVALPATHY
,,4219,50,MEDHUR
,,4220,50,KANCHIVOYAL
,,4221,50,THIRUPALAIVANAM
,,4222,50,KATTUR CROSS ROAD
,,4223,50,PERLIYAMBAKKAM
,,4224,50,POLLACHIAMMANKULAM
,,4225,50,PULICUT PANCHAYAT LIMIT
,,4226,50,PAZHAVERKADU
,,4227,50,REDHILLS
,,4228,50,PADIYANALLUR
,,4229,50,SEMILIVARAM
,,4230,50,SHOLAVARAM
,,4231,50,KARANODAI
,,4232,50,PERIYAPALAYAM RD JN.
,,4233,50,PANJETTI
,,4234,50,THATCHUR ROAD JN
,,4235,50,ANDARKUPPAM
,,4236,50,MADHAVARAM
,,4237,50,KRISHNAPURAM
,,4238,50,PONNERI
,,4239,50,CHINNAKUVANAM
,,4240,50,UPPALAYAM
,,4241,50,KAVALPATHY
,,4242,50,MEDHUR
,,4243,50,AVOOR
,,4244,50,AAR COLONY
,,4245,50,KOLUR
,,4246,50,KOLUR KALVOY
,,4247,50,PUDHUCHERYMEDU
,,4248,50,M.G.R.KOYAMBEDU
,,4249,50,KOYAMBEDU SCHOOL
,,4250,50,THIRUMANGALAM
,,4251,50,WEELS INDIA RD.JN.
,,4252,50,WATER PIPE THATHANKUPPAM
,,4253,50,MALLIGAI NAGAR AVE
,,4254,50,BUS BAY-17TH KM
,,4255,50,CYCLE SHOP
,,4256,50,KAVANGARAI
,,4257,50,AAYURVEDA ASHRAMAM
,,4258,50,REDHILLS
,,4259,50,PADIYANALLUR
,,4260,50,SEMILIVARAM
,,4261,50,SHOLAVARAM
,,4262,50,KARANODAI
,,4263,50,PERIYAPALAYAM RD JN.
,,4264,50,AZHINJIVAKKAM VILLAGE
,,4265,50,CHATHIRAM
,,4266,50,INAM AGARAM
,,4267,50,GANGAI ADI KUPPAM
,,4268,50,METTUPALAYAM
,,4269,50,PULIKULAM
,,4270,50,ELAVAMBEDU
,,4271,50,NALLUR
,,4272,50,MINJUR
,,4273,50,REDHILLS
,,4274,50,PADIYANALLUR
,,4275,50,SEMILIVARAM
,,4276,50,SHOLAVARAM
,,4277,50,KARANODAI
,,4278,50,PERIYAPALAYAM RD JN.
,,4279,50,PANJETTI
,,4280,50,THATCHUR ROAD JN
,,4281,50,ANDARKUPPAM
,,4282,50,MADHAVARAM
,,4283,50,KRISHNAPURAM
,,4284,50,PONNERI
,,4285,50,CHINNAKUVANAM
,,4286,50,LAKSHMIPURAM
,,4287,50,LINGAPPAN PETTAI
,,4288,50,PERUMBEDU
,,4289,50,PERUMBEDUKUPPAM
,,4290,50,PALLAVARAM
,,4291,50,NAGALKENI
,,4292,50,THIRUNEERMALAI
,,4293,50,VAZHUTHALAMBEDU RD. JN
,,4294,50,THIRUMUDIVAKKAM
,,4295,50,PAZHANTHANDALAM
,,4296,50,TAMBARAM
,,4297,50,KANNADAPALAYAM
,,4298,50,PAZHANTHANDALAM ROAD JN.
,,4299,50,DURGAS
,,4300,50,PAZHANTHANDALAM ROAD JN.
,,4301,50,PAZHANTHANDALAM
,,4302,50,TAMBARAM
,,4303,50,IRUMBULIYUR
,,4304,50,PERUNGALATHUR
,,4305,50,SADANANDAPURAM
,,4306,50,ALAPAKKAM
,,4307,50,NEDUGUNDRAM
,,4308,50,KOLAPAKKAM
,,4309,50,VENGAMBAKKAM RD JN.
,,4310,50,KANDIGAI
,,4311,50,MELKOTTIYUR
,,4312,50,VENKATAMANGALAM
,,4313,50,TAMBARAM
,,4314,50,IRUMBULIYUR
,,4315,50,PERUNGALATHUR
,,4316,50,SADANANDAPURAM
,,4317,50,ALAPAKKAM
,,4318,50,NEDUGUNDRAM
,,4319,50,KOLAPAKKAM
,,4320,50,VENGAMBAKKAM RD JN.
,,4321,50,KANDIGAI
,,4322,50,MALROSAPURAM
,,4323,50,KEERAPAKKAM
,,4324,50,TAMBARAM
,,4325,50,IRUMBULIYUR
,,4326,50,PERUNGALATHUR
,,4327,50,SADANANDAPURAM
,,4328,50,ALAPAKKAM
,,4329,50,NEDUGUNDRAM
,,4330,50,KOLAPAKKAM
,,4331,50,VENGAMBAKKAM RD JN.
,,4332,50,KANDIGAI
,,4333,50,MALROSAPURAM
,,4334,50,KEERAPAKKAM
,,4335,50,AMANAMBAKKAM
,,4336,50,KUMIZHI
,,4337,50,TAMBARAM
,,4338,50,TAMBARAM TOWN LIMIT
,,4339,50,AMUDHAM NAGAR
,,4340,50,INDIRA NAGAR KULAM
,,4341,50,OLD PERUNGALATHUR
,,4342,50,MUDICHUR
,,4343,50,MANNIVAKKAM RD.JN.
,,4344,50,MANNIVAKKAM EXTN
,,4345,50,KALAINGER KARUNANIDHI NAGAR
,,4346,50,TAMBARAM
,,4347,50,IRUMBULIYUR
,,4348,50,PERUNGALATHUR
,,4349,50,SADANANDAPURAM
,,4350,50,ALAPAKKAM
,,4351,50,NEDUGUNDRAM
,,4352,50,KOLAPAKKAM
,,4353,50,VENGAMBAKKAM RD JN.
,,4354,50,VENKAMPAKKAM VILLAGE
,,4355,50,AIRPORT METRO
,,4356,50,PALLAVARAM
,,4357,50,CHROMEPET
,,4358,50,TAMBARAM SANATORIUM
,,4359,50,TAMBARAM WEST
,,4360,50,IRUMBULIYUR
,,4361,50,PERUNGALATHUR
,,4362,50,VANDALUR GATE
,,4363,50,VANDALUR ZOO
,,4364,50,ANNA NAGAR COLONY
,,4365,50,KOLAPAKKAM
,,4366,50,VENGAMBAKKAM
,,4367,50,KANDIGAI
,,4368,50,MALROSAPURAM
,,4369,50,KEERAPAKKAM
,,4370,50,KEERAPAKKAM HOUSING BOARD
,,4371,50,GUDUVANCHERY
,,4372,50,PALAKKA COMPANY
,,4373,50,MAYLAIAMMAN KOIL
,,4374,50,KATTUR
,,4375,50,PERIYA ARUNGAL
,,4376,50,ARUNGAL
,,4377,50,VENKATESAPERUMAL KOIL
,,4378,50,KEERAPAKKAM
,,4379,50,AMMANAMBAKKAM
,,4380,50,KUMIZHI
,,4381,50,TAMBARAM
,,4382,50,IRUMBULIYUR
,,4383,50,PERUNGALATHUR
,,4384,50,VANDALUR GATE
,,4385,50,VANDALUR ZOO
,,4386,50,ANNA NAGAR
,,4387,50,KOLAPAKKAM
,,4388,50,VENKAMBAKKAM
,,4389,50,KANDIGAI
,,4390,50,MELKOTTIYUR
,,4391,50,SPORTS UNIVERSITY
,,4392,50,TAMBARAM WEST
,,4393,50,TAMBARAM KULAM
,,4394,50,OLD PERUNGALATHUR
,,4395,50,MUDICHUR
,,4396,50,MANNIVAKKAM RD.JN.
,,4397,50,SRINIKETAN SCHOOL
,,4398,50,ATHANOOR RD.JN
,,4399,50,URAPAKKAM BRIDGE
,,4400,50,VANDALUR ZOO
,,4401,50,KILAMBAKKAM B.S.
,,4402,50,TAMBARAM
,,4403,50,TAMBARAM TOWN LIMIT
,,4404,50,OLD PERUNGALATHUR
,,4405,50,MUDICHUR VILLAGE
,,4406,50,MANNIVAKKAM
,,4407,50,VANDALUR GATE
,,4408,50,VANDALUR ZOO
,,4409,50,KILAMBAKKAM B.S.
,,4410,50,TAMBARAM
,,4411,50,TAMBARAM TOWN LIMIT
,,4412,50,OLD PERUNGALATHUR
,,4413,50,MUDICHUR VILLAGE
,,4414,50,MANNIVAKKAM
,,4415,50,MANNIVAKKAM W.TANK
,,4416,50,PATTUR
,,4417,50,MANGADU RD JN
,,4418,50,SIKKARAYAPURAM
,,4419,50,KOLLAICHERI
,,4420,50,KUNDRATHUR B.S.
,,4421,50,ANDARKUPPAM
,,4422,50,ANAKAPUTHUR
,,4423,50,PAMMAL
,,4424,50,PALLAVARAM
,,4425,50,CHROMEPET
,,4426,50,T.B.SANATORIUM
,,4427,50,TAMBARAM
,,4428,50,IRUMBULIYUR
,,4429,50,PERUNGALATHUR
,,4430,50,VANDALUR GATE
,,4431,50,VANDALUR ZOO
,,4432,50,ANNA NAGAR
,,4433,50,KOLAPAKKAM
,,4434,50,VENGAMBAKKAM
,,4435,50,KANDIGAI
,,4436,50,MAMBAKKAM
,,4437,50,ARMY CAMP
,,4438,50,PUDUPAKKAM
,,4439,50,SAMIYAR PANNAI
,,4440,50,KELAMBAKKAM
,,4441,50,SALT OFFICE
,,4442,50,KOVALAM
,,4443,50,VELACHERY
,,4444,50,I.R.T. RD.JN.
,,4445,50,SRP TOOLS
,,4446,50,KANDANCHAVADI
,,4447,50,THORAPPAKKAM TEA SHOP
,,4448,50,MOOTAKARAN CHAVADI
,,4449,50,KARAPAKKAM
,,4450,50,SHOZHANGANALLUR P.U.OFFICE
,,4451,50,KUMARAN NAGAR
,,4452,50,SEMMANCHERI
,,4453,50,NAVALUR
,,4454,50,CHURCH
,,4455,50,PALAVASTHIC CHEMICALS
,,4456,50,HINDUSTAN ENG. COLLEGE
,,4457,50,KELAMBAKKAM
,,4458,50,CHENGAMMAL RD. JN.
,,4459,50,KOMAN NAGAR RD JN.
,,4460,50,KALAVAKKAM TEA STALL
,,4461,50,THIRUPORUR
,,4462,50,VALLALAR NAGAR
,,4463,50,THEAGARAYA COLLEGE
,,4464,50,TONDAIAYRPET
,,4465,50,THANGAL
,,4466,50,THIRUVOTRIYUR TEMPLE
,,4467,50,THIRUVOTRIYUR
,,4468,50,I.C.I.
,,4469,50,ASHOK LEYLAND MARK.DIV.
,,4470,50,KOTHARI
,,4471,50,THAZHANKUPPAM
,,4472,50,ENNORE
,,4473,50,TOLLGATE
,,4474,50,THANGAL
,,4475,50,THIRUVOTRIYUR TEMPLE
,,4476,50,THIRUVOTRIYUR
,,4477,50,I.C.I.
,,4478,50,ASHOK LEYLAND MARK.DIV.
,,4479,50,KOTHARI
,,4480,50,THAZHANKUPPAM
,,4481,50,ENNORE
,,4482,50,BROADWAY
,,4483,50,UNIVESITY CLUB/ MINERVA
,,4484,50,THAMBUCHETTY ST
,,4485,50,ROYAPURAM P.S
,,4486,50,TONDAIAYRPET
,,4487,50,THANGAL
,,4488,50,THIRUVOTRIYUR TEMPLE
,,4489,50,THIRUVOTRIYUR
,,4490,50,BROADWAY
,,4491,50,PARRYS
,,4492,50,CLIVE BATTERY
,,4493,50,ROYAPURAM P.S
,,4494,50,TONDAIAYRPET
,,4495,50,THANGAL
,,4496,50,ELLAIAMMAN KOIL
,,4497,50,T.V.T RLY GATE
,,4498,50,MANALI RD JN.
,,4499,50,MANALI
,,4500,50,BROADWAY
,,4501,50,PARRYS
,,4502,50,CLIVE BATTERY
,,4503,50,ROYAPURAM P.S
,,4504,50,TONDAIAYRPET
,,4505,50,THANGAL
,,4506,50,ELLAIAMMAN KOIL
,,4507,50,T.V.T RLY GATE
,,4508,50,MANALI RD JN.
,,4509,50,MANALAI SEEKADU
,,4510,50,MATHUR M.M.D.A. GATE
,,4511,50,BROADWAY
,,4512,50,UNIVESITY CLUB/ MINERVA
,,4513,50,VALLALAR NAGAR
,,4514,50,THEAGARAYA COLLEGE
,,4515,50,TONDAIAYRPET
,,4516,50,THANGAL
,,4517,50,THIRUVOTRIYUR TEMPLE
,,4518,50,THIRUVOTRIYUR
,,4519,50,ERNAVOOR
,,4520,50,BROADWAY
,,4521,50,PARRYS
,,4522,50,CLIVE BATTERY
,,4523,50,ROYAPURAM P.S
,,4524,50,TONDAIAYRPET
,,4525,50,THANGAL
,,4526,50,THRUVOTRIYUR TEMPLE
,,4527,50,THIRUVOTRIYUR
,,4528,50,ERNAVOOR GATE
,,4529,50,SATHIYAMOORTHY NAGAR
,,4530,50,"JN.,OF PONNERI RD,&ERANOOR"
,,4531,50,ANDARKUPPAM
,,4532,50,ECHANKUZHI
,,4533,50,MANALI NEW TOWN
,,4534,50,BROADWAY
,,4535,50,PARRYS
,,4536,50,CLIVE BATTERY
,,4537,50,ROYAPURAM P.S
,,4538,50,TONDAIAYRPET
,,4539,50,THANGAL
,,4540,50,ELLAIAMMAN KOVIL
,,4541,50,THIRUVOTRIYUR RAILWAY QUARTERS
,,4542,50,KARGIL NAGAR
,,4543,50,BROADWAY
,,4544,50,PARRYS
,,4545,50,CLIVE BATTERY
,,4546,50,VALLALAR NAGAR
,,4547,50,THEAGARAYA COLLEGE
,,4548,50,TONDAIAYRPET
,,4549,50,THANGAL
,,4550,50,THRUVOTRIYUR TEMPLE
,,4551,50,THIRUVOTRIYUR
,,4552,50,ERNAVOOR GATE
,,4553,50,SATHIYAMOORTHY NAGAR
,,4554,50,"JN.,OF PONNERI RD,&ERANOOR"
,,4555,50,ANDARKUPPAM
,,4556,50,ECHANKUZHI
,,4557,50,NAPALAYAM
,,4558,50,KONDAKKARAI
,,4559,50,PATTAMANDIRI
,,4560,50,MINJUR B.D.O
,,4561,50,MINJUR N.T.
,,4562,50,BROADWAY
,,4563,50,PARRYS
,,4564,50,CLIVE BATTERY
,,4565,50,ROYAPURAM P.S
,,4566,50,TONDAIAYRPET
,,4567,50,THANGAL
,,4568,50,THIRUVOTRIYUR TEMPLE
,,4569,50,THIRUVOTRIYUR
,,4570,50,ERNAVOOR GATE
,,4571,50,SATHIYAMOORTHY NAGAR
,,4572,50,"JN.,OF PONNERI RD,&ERANOOR"
,,4573,50,ANDARKUPPAM
,,4574,50,ECHANKUZHI
,,4575,50,NAPALAYAM
,,4576,50,KONDAKKARAI
,,4577,50,PATTAMANDIRI
,,4578,50,VALLUR SCHOOL
,,4579,50,ATHIPETTU R.S.
,,4580,50,M.G.R.KOYAMBEDU
,,4581,50,M.M.D.A.COLONY RD.JN.
,,4582,50,JN OF III AND 1ST AVE
,,4583,50,JAFFARKHAN PET
,,4584,50,CIPET
,,4585,50,GUINDY R.S
,,4586,50,CONCORDE
,,4587,50,JN.OF RACE COURSE RD
,,4588,50,GURUNANAK COLLEGE
,,4589,50,VELACHERY
,,4590,50,I.R.T. RD.JN.
,,4591,50,SRP TOOLS
,,4592,50,KANDANCHAVADI
,,4593,50,THORAPPAKKAM TEA SHOP
,,4594,50,MOOTAKARAN CHAVADI
,,4595,50,KARAPAKKAM
,,4596,50,SHOZHANGANALLUR P.U.OFFICE
,,4597,50,KUMARAN NAGAR
,,4598,50,SEMMANCHERI S.C.B.
,,4599,50,NAVALUR
,,4600,50,CHURCH
,,4601,50,PALAVASTHIC CHEMICALS
,,4602,50,HINDUSTAN ENG. COLLEGE
,,4603,50,KELAMBAKKAM
,,4604,50,CHENGAMMAL RD. JN.
,,4605,50,KOMAN NAGAR RD JN.
,,4606,50,KALAVAKKAM TEA STALL
,,4607,50,THIRUPORUR
,,4608,50,M.G.R.KOYAMBEDU
,,4609,50,M.M.D.A.COLONY RD.JN.
,,4610,50,JN OF III AND 1ST AVE
,,4611,50,JAFFARKHAN PET
,,4612,50,CIPET
,,4613,50,GUINDY R.S
,,4614,50,CONCORDE
,,4615,50,JN.OF RACE COURSE RD
,,4616,50,GURUNANAK COLLEGE
,,4617,50,VELACHERY
,,4618,50,I.R.T. RD.JN.
,,4619,50,SRP TOOLS
,,4620,50,KANDANCHAVADI
,,4621,50,THORAPPAKKAM TEA SHOP
,,4622,50,MOOTAKARAN CHAVADI
,,4623,50,KARAPAKKAM
,,4624,50,SHOZHANGANALLUR P.U.OFFICE
,,4625,50,KUMARAN NAGAR
,,4626,50,NUCLEUS COMPANY
,,4627,50,PERUMPAKKAM S.C.B.
,,4628,50,VADAPALANI
,,4629,50,JN OF III AND 1ST AVE
,,4630,50,JAFFARKHAN PET
,,4631,50,CIPET
,,4632,50,GUINDY R.S
,,4633,50,CONCORDE
,,4634,50,JN.OF RACE COURSE RD
,,4635,50,GURUNANAK COLLEGE
,,4636,50,VELACHERY
,,4637,50,I.R.T. RD.JN.
,,4638,50,SRP TOOLS
,,4639,50,KANDANCHAVADI
,,4640,50,THORAPPAKKAM TEA SHOP
,,4641,50,MOOTAKARAN CHAVADI
,,4642,50,KARAPAKKAM
,,4643,50,SHOZHANGANALLUR P.U.OFFICE
,,4644,50,KUMARAN NAGAR
,,4645,50,SEMMANCHERI
,,4646,50,NAVALUR
,,4647,50,CHURCH
,,4648,50,PALAVASTHIC CHEMICALS
,,4649,50,HINDUSTAN ENG. COLLEGE
,,4650,50,KELAMBAKKAM
,,4651,50,AVADI
,,4652,50,KAVARAIPALAYAM
,,4653,50,PATTABIRAM
,,4654,50,NEMILICHERI
,,4655,50,THIRUNINDRAVOOR
,,4656,50,VEPPUMPATTU PULIYAMARAM
,,4657,50,VEPPAMPATTU E.WARAN NAGAR
