cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
200,13.124444017873278,80.29011367581798,13.1250972,80.2901414,Varadharaja Perumal Koil Street,arterial,26398968,72.69,15
201,12.975887129913474,80.13667190678302,12.9743556,80.1354368,Poonamallee - Kundrathur - Pallavaram Road,arterial,371337614,216.59,21
202,12.88884893686284,80.16970788783286,12.8874935,80.1731108,Medavakkam - Mambakkam - Sembakkam Road,arterial,30424489,398.46,2
203,13.026877768044102,80.15294645105232,13.0282551,80.151315,Kodambakkam – Sriperumbudur Road,arterial,133602693,233.86,8
205,13.057129103899133,80.24155741803685,13.0573302,80.2417428,Tank Bund Road,arterial,22976288,30.05,11
206,13.067835313066295,80.17017902097405,13.0649161,80.1721712,EVR Periyar Salai,arterial,59294071,389.78,9
207,12.913573663867773,80.06403681147467,12.9161916,80.064586,Tambaram - Mudichur - Sriperumbudur Road,arterial,322015014,297.12,3
208,13.039744621058816,80.09335544446311,13.0370201,80.0880854,ORR Service Road,arterial,1075006704,646.3,11
209,12.818485872047336,79.73284720619286,12.8180719,79.7326585,Chengalpattu - Kancheepuram Highway,highway,84658039,50.37,7
210,13.073929108537952,80.26752045516422,13.075789,80.2681402,Arunachalam Street,arterial,28152147,217.43,9
211,13.117573292770114,80.19790283111061,13.117585,80.1980171,Jawaharlal Nehru Road (100 Feet Road),arterial,95668348,12.44,13
212,13.129026745606645,80.25239110469427,13.1308106,80.2513305,Tondiarpet High Road,arterial,837847795,229.21,11
213,12.9206319415018,80.08999293035463,12.9208643,80.0897264,Tambaram - Mudichur - Sriperumbudur Road,arterial,721905363,38.76,20
214,13.081508421579054,80.16494794334052,13.0811279,80.165092,Unnamed secondary Road,arterial,1332557962,45.1,30
216,13.0602172328368,80.19534706027585,13.0601703,80.1956371,Kaliamman Koil Street,arterial,838091914,31.85,19
217,13.007111930995723,80.00093388365948,13.0093775,79.997444,NH48,highway,136727938,454.34,8
218,13.088972361558586,80.26354035963263,13.088607,80.2635124,Narayana Guru Salai,arterial,30247204,40.74,10
219,12.795797153943164,80.02444830450254,12.798914,80.0227695,Grand Southern Trunk Road,highway,95222417,391.48,3
220,13.00651769160197,80.19958372789691,13.0073884,80.1988454,Binny Road,arterial,27443120,125.59,5
221,12.840250780266048,80.0605090791225,12.8414097,80.0616652,Nellikuppam Road,arterial,1152506083,179.77,3
222,13.161559543048757,80.30008876431913,13.1607411,80.3024955,Chennai - Ennore Road,arterial,1122275985,276.02,8
223,13.090232959078808,80.12417612063076,13.0903791,80.1238186,Thiruverkadu - Ambattur Road,arterial,385244157,41.99,4
224,13.032781519459178,80.23744965366505,13.0332055,80.2383291,Venkatanarayana Road,arterial,1211074479,106.3,7
225,13.043886062223471,80.11405709513343,13.0436252,80.115125,Poonamallee - Kundrathur - Pallavaram Road,arterial,31962668,119.26,32
226,12.88669743830946,80.07964986900627,12.8863302,80.0793426,Unnamed primary Road,arterial,1075043366,52.7,5
227,13.144352822122622,80.19068618968495,13.1439096,80.1902892,Unnamed secondary Road,arterial,25393656,65.4,5
228,13.067827697368612,80.15413518003584,13.0673358,80.1520855,Vanagaram - Ambathur - Puzhal Road,arterial,27880100,228.65,8
229,13.05885615664088,80.21431192276097,13.0591456,80.2116665,Jawaharlal Nehru Road (100 Feet Road),arterial,102547886,288.35,17
230,13.012316309335594,80.17129609491145,13.0131711,80.1715601,Manapakkam Main Road,arterial,446961639,99.26,5
231,13.073567341663404,80.18937741858664,13.0731491,80.1896355,EVR Periyar Salai,arterial,23804685,54.26,6
232,13.02446741769557,80.02306068738419,13.0242352,80.0232451,NH48,highway,102548405,32.65,2
233,12.926498088394483,80.11101983886081,12.9250316,80.1108545,Tambaram - Mudichur - Sriperumbudur Road,arterial,1039898430,164.05,6
234,13.156208740612158,80.19614348874546,13.156321,80.196405,Unnamed primary Road,arterial,1219918530,30.94,5
235,13.07114045082063,80.24119084544908,13.0714633,80.2416141,McNichols Road,arterial,429843118,58.23,5
236,12.829790892059446,79.72432316052848,12.8380984,79.7277504,Kancheepuram - Rajakulam Road,arterial,132476703,995.68,6
238,13.127871845524949,80.21481611834687,13.1288541,80.215692,Paper Mills Road,arterial,28342112,144.66,16
239,13.106084082999116,80.13143277258018,13.098807,80.1320216,Thiruverkadu - Ambattur Road,arterial,385244157,811.68,7
240,13.123490033972423,80.04169219904747,13.1251146,80.0420347,Chennai - Tiruttani - Renigunta Road,highway,555262938,184.41,5
241,13.12104809126444,80.25979613342543,13.1214127,80.2593309,MKB Nagar West Avenue,arterial,1202024799,64.67,9
242,13.109005853218662,80.09738217060521,13.1092007,80.095096,Kamarajanagar Main Road,arterial,543822032,248.53,9
243,13.076006313003235,80.20573036335173,13.0767159,80.2051543,EVR Periyar Salai,arterial,1287586755,100.59,11
244,13.033575175859404,80.2182720245332,13.0324539,80.2184352,11th Avenue,arterial,1386983141,125.93,17
