cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
96,12.988829521237236,79.6761165809449,12.989085,79.6763524,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,22832404,38.21,3
97,13.155861599054235,80.22802191912383,13.1555952,80.2269937,Madhavaram - Red Hills Road,arterial,102553782,115.21,7
98,13.056312290252272,80.24216158139924,13.056297,80.2425112,Valluvar Kottam High Road,arterial,845727129,37.91,9
99,12.97437557323593,80.13584487617771,12.9742606,80.135528,Poonamallee - Kundrathur - Pallavaram Road,arterial,371337614,36.64,25
100,13.05769510562062,80.19749100295812,13.0587914,80.1949866,Kaliamman Koil Street,arterial,838091913,297.41,16
101,13.095753759156231,80.00557884067338,13.094362,80.0066645,Korattur – Thinnanur – Periyapalayam Road,arterial,31253119,194.36,5
102,13.08602194977228,80.25048436732034,13.0858951,80.2504524,Purasawalkam High Road,arterial,26550347,14.52,22
104,12.937579021822373,80.2495358057402,12.937101,80.2524528,East Coast Road,arterial,611986879,320.56,2
105,13.11889338106722,80.24137834710643,13.1188387,80.2425845,Madhavaram High Road,arterial,26518353,130.76,8
106,13.124629852436328,80.29022691057231,13.1250972,80.2901414,Varadharaja Perumal Koil Street,arterial,26398968,52.79,15
107,13.048475051964973,80.1138321692791,13.0485416,80.1121766,Mount - Poonamallee - Avadi Road,arterial,84658033,179.49,25
108,12.924104364186633,79.88045427653216,12.9238851,79.8795237,Walajabad - Sunguvarchathiram - Keelachery Road,arterial,1270620220,103.76,3
109,13.12145380973238,80.14807611445345,13.1214679,80.1484268,Chennai - Tiruttani - Renigunta Road,highway,125180603,38.01,38
110,13.1295104394316,80.13054513233683,13.1307313,80.1307668,Chennai - Tiruttani - Renigunta Road,highway,817536016,137.86,27
111,12.9773355322763,80.05070993048493,12.9770792,80.0513148,Kodambakkam – Sriperumbudur Road,arterial,1071222015,71.47,2
113,13.022961873285066,80.14660554887185,13.0229494,80.1464969,Kodambakkam – Sriperumbudur Road,arterial,133602693,11.85,13
114,12.925119116169066,80.1060582813175,12.9257663,80.1062248,Tambaram - Mudichur - Sriperumbudur Road,arterial,1392613845,74.19,7
115,12.900944794787144,79.46041187443161,12.9006877,79.4603333,NH48,highway,1417457216,29.83,2
116,12.947594104617265,80.20035734632806,12.9485307,80.1997977,Pallavaram - Thoraipakkam Road,arterial,82881753,120.52,4
117,13.13167776844312,79.92378571787354,13.1357936,79.9261634,Chennai Tirupati Highway,highway,1040827858,525.11,8
118,12.862882001992803,80.08078065074551,12.8644399,80.0745198,Grand Southern Trunk Road,highway,98357300,700.46,2
119,13.028424182749056,80.20766478886127,13.0282098,80.2084569,Jafferkhanpet Bridge,arterial,32424222,89.06,12
120,13.119298308096123,80.09379891480283,13.119312,80.0937414,Chennai - Tiruttani - Renigunta Road,highway,1149807911,6.41,15
122,13.103055032244844,80.19996230201924,13.1032249,80.1999007,New Avadi Road,arterial,28224643,20.03,15
123,13.026730422343412,80.11036971714039,13.026658,80.1105016,Poonamallee - Kundrathur - Pallavaram Road,arterial,31962668,16.4,8
124,13.017301337553862,79.73171310663454,13.0156682,79.7324043,Thandalam - Perambakkam - Thakkolam - Arugilpadi Road,arterial,95385707,196.43,3
125,12.96296440603934,80.25731422682139,12.9630681,80.2565026,East Coast Road,arterial,1289092241,88.7,5
126,13.13085285857945,80.17111476739178,13.1309392,80.1707627,Chennai Bypass,highway,102454736,39.31,15
127,13.103719537933625,80.27787549982256,13.104549,80.2775016,North Wall Road,arterial,217674878,100.73,12
128,12.845862862167309,79.69792806261299,12.8446526,79.6974762,Chengalpattu - Kancheepuram Highway,highway,1287013339,143.21,17
129,13.068424978753834,80.02999024819162,13.07112,80.0332185,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,827608978,460.51,2
130,12.92555157864051,80.15642269777574,12.9237692,80.1560716,Velachery Mudhanmai Salai,arterial,183386138,201.81,10
131,12.930718994734548,80.12528825818012,12.9326275,80.1238999,Grand Southern Trunk Road,arterial,1196754721,260.14,14
132,12.913808644868892,80.06789866978612,12.9152711,80.0682784,Tambaram - Manimangalamr - Sriperumbudur Road,arterial,535357224,167.74,4
133,12.904412702065938,80.14162810186339,12.9044569,80.1422756,Camp Salai,arterial,726604160,70.35,5
134,12.78462527919488,80.21722598649542,12.7836798,80.2190336,Old Mahabalipuram Road,arterial,24730637,222.43,2
135,13.121886794966924,80.20183964165727,13.1229668,80.2013464,Jawaharlal Nehru Road (100 Feet Road),arterial,1316912346,131.43,28
136,13.196635969196151,80.15716071340277,13.1973906,80.1574126,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,102550189,88.23,4
137,13.113488559612108,79.9448405242532,13.1082832,79.9450838,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,84658049,579.41,2
138,13.140003169103023,80.23158530797951,13.1378447,80.2293238,Erukkancheri High Road,arterial,102550220,342.89,6
139,13.012830867642425,80.00402861375291,13.0143874,80.0029045,NH48,highway,136727938,211.63,7
140,13.190209880114937,80.3107157678227,13.1906854,80.3104875,Chennai - Ennore Road,arterial,29201406,58.37,7
141,12.87267964334046,79.69994400602093,12.873163,79.6997125,Chennai - Ranipet - Chitoor - Kolar - Bangalore,highway,832530546,59.32,2
142,13.082140963683514,80.16941145646285,13.0824788,80.1698315,Ramalingam saalai,arterial,752130034,59.0,35
143,13.196197819781794,80.27742399544488,13.1952156,80.2696964,Thiruvottriyur – Ponneri – Panchetty Road,arterial,833439136,843.68,2
144,13.044159910532002,80.22344048295199,13.0425327,80.223419,Brindavan Street,arterial,25466477,180.95,12
145,13.09673702063318,80.29073403207225,13.0964482,80.2929416,Rajaji Salai,arterial,217848750,241.23,7
146,13.27821767117722,80.26115846762244,13.2785734,80.2615051,Minjur – Kattur – Thirupalaivanam Road,arterial,1083095478,54.51,5
147,12.811292131418234,79.70817379374596,12.8103003,79.708094,Military Road,arterial,209681804,110.63,16
148,12.906978581366888,80.09526255388903,12.9065902,80.0950384,Perungalathur Maempalam,arterial,1185985033,49.55,9
149,12.839590665221252,80.05841587435701,12.8412159,80.0569404,Grand Southern Trunk Road,highway,755113388,241.34,4
150,13.097685721062293,80.05785906991063,13.0966238,80.0526511,ORR Service Road,arterial,1075752787,576.26,2
151,13.090867890945754,80.10773593579957,13.0908856,80.1084504,Mount - Poonamallee - Avadi Road,arterial,755068758,77.41,12
152,13.082613751166166,80.22774913980074,13.0830002,80.2276163,Kilpauk Garden Road,arterial,23306358,45.32,16
153,13.116700887402226,80.282199814743,13.1160606,80.28344,Thiruvottriyur High Road,arterial,1232326683,152.01,16
155,13.038693718809697,80.24181252274772,13.04004,80.242625,Sir Thyagaraya Road,arterial,1204647704,173.66,5
156,13.106427932929762,79.90932458487934,13.1066306,79.909061,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,174970677,36.37,13
157,13.189741206922852,80.18634206780307,13.1902616,80.1867965,Grand Northern Trunk Road (Old NH5),arterial,31020302,75.95,4
158,12.80593704178898,80.22511385819844,12.8062484,80.2247452,Rajiv Gandhi Salai,arterial,760495118,52.88,2
159,12.92399834510254,80.14255931327897,12.9225079,80.1424396,Velachery Mudhanmai Salai,arterial,760457096,166.24,8
160,12.980184381123191,80.2043646067287,12.9785453,80.2034662,Inner Ring Road (Southern Sector),arterial,121120060,206.63,15
161,12.956779407992094,80.18606160688981,12.9569984,80.1869316,Mount - Medavakkam Road,arterial,1294655394,97.37,11
162,13.059206930774245,80.21162034050629,13.0591456,80.2116665,Jawaharlal Nehru Road (100 Feet Road),arterial,102547886,8.46,21
163,12.980752138632976,80.25850993349661,12.9807054,80.2592827,East Coast Road,arterial,131884970,83.89,7
164,13.085881604056109,80.26560677881392,13.0854396,80.2657013,Vepery High Road,arterial,211435486,50.2,9
165,13.146006071949357,80.24296595474972,13.1464727,80.2401984,Unnamed secondary Road,arterial,26808926,304.13,12
166,13.155142400382864,80.19616801259274,13.1550334,80.1963069,Unnamed primary Road,arterial,1219918530,19.31,8
167,12.838535430549294,79.71992090987852,12.8388149,79.720026,Kancheepuram - Rajakulam Road,arterial,132476703,33.1,8
168,13.040770613099454,80.17439281931667,13.041245,80.1741447,Arcot Road,arterial,550612245,59.2,17
169,13.020668778274528,80.1272824762277,13.0167676,80.1320249,Chennai Bypass Expressway,highway,31242169,672.42,10
170,13.004254093468198,80.19810206614203,13.0020209,80.1981066,Grand Southern Trunk Road,arterial,566878724,248.32,5
171,13.125011750034632,79.91146742226175,13.1248986,79.9111109,Unnamed primary Road,arterial,1055265031,40.61,12
172,12.680635347999242,79.98078819885941,12.6806837,79.9813091,Chennai - Trichy - Dindugal Road (Old NH45),arterial,1146423040,56.76,8
173,13.079510609137328,80.1801187807335,13.0795285,80.1804178,Thiruvalluvar Saalai,arterial,838218813,32.45,37
174,13.040982860981558,80.08547883165984,13.04126,80.0860772,ORR Service Road,arterial,1074791869,71.77,5
175,13.034150200119283,79.82290916549289,13.0353641,79.8246814,Thandalam - Perambakkam - Thakkolam - Arugilpadi Road,arterial,95385707,234.69,3
176,13.062388496862054,80.16546012553894,13.0621772,80.1658787,EVR Periyar Salai,arterial,59294071,51.07,16
177,13.10881168,80.03341642000001,13.111704,80.0255336,Korattur – Thinnanur – Periyapalayam Road,arterial,349521474,912.25,2
178,13.056555231126335,79.91096135481182,13.0559984,79.9127309,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,68607345,201.43,2
179,13.038116349915054,80.19328569277755,13.0379885,80.1928175,Anna Main Road,arterial,34028128,52.67,15
180,12.91642222957346,80.17766299082984,12.9181751,80.1776388,Velachery Mudhanmai Salai,arterial,1148733672,194.93,3
181,13.009723571624257,80.10655089982616,13.0053704,80.1068637,Kodambakkam – Sriperumbudur Road,arterial,834623262,485.24,4
182,13.019237439895312,79.6766202760113,13.0198416,79.6770465,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,22832404,81.52,2
183,13.089680692928454,80.18072699101029,13.0882287,80.1808849,Thirumangalam – Mogappair Road,arterial,843594863,162.36,23
184,13.127165901018344,80.24455252684612,13.1267557,80.2444713,SHU87,arterial,1039618820,46.45,9
185,13.14049816745467,80.10384376285917,13.1404637,80.1042291,Kovilpadagai Main Road,arterial,34654903,41.9,2
186,12.95777071681749,80.12649230193756,12.9576203,80.1265494,Tiruneermalai Main Road,arterial,1149846409,17.83,7
187,13.03416688572993,80.27410864846144,13.0342553,80.2737173,Rosary Church Road,arterial,26529168,43.52,10
188,12.969264734355557,79.95288732865886,12.9687716,79.9541371,NH48,highway,1188088367,146.1,5
189,12.97007175221632,80.14713351990945,12.9704811,80.1469616,Pammal Main Road,arterial,27429029,49.18,11
190,13.13551375363429,80.29098112065847,13.1346011,80.2929407,Thiruvottriyur High Road,arterial,1040720212,235.21,10
191,12.940149131341188,80.1381616978321,12.9435202,80.134205,Grand Southern Trunk Road,arterial,95641243,569.53,8
192,13.069885252636128,80.21382748028915,13.0668577,80.2098652,Jawaharlal Nehru Road (100 Feet Road),arterial,69610256,545.46,27
193,13.09756097650666,80.23516400020833,13.0983954,80.2354855,Konnur High Road,arterial,1048280714,99.1,16
194,13.067407166788673,80.24116125190825,13.0678639,80.2427481,McNichols Road,arterial,845727131,179.23,6
195,13.086685655295666,80.19430674015796,13.0872264,80.19441,Thirumangalam – Mogappair Road,arterial,34159266,61.16,26
196,13.041616423591076,80.05293471893818,13.039153,80.0534932,NH48,highway,102548395,280.52,4
197,12.81894929726369,79.69242013565716,12.8181526,79.6930368,Kancheepuram - Vandavasi Road,arterial,102270131,110.99,16
198,13.11415528475708,80.2357480446305,13.1138573,80.2353337,Paper Mills Road,arterial,1309299238,55.78,15
199,12.862139365252606,80.1698117493224,12.8607097,80.1732955,Medavakkam - Mambakkam - Sembakkam Road,arterial,831085351,409.75,2
200,13.153542569010623,80.06819113422057,13.1465905,80.0700742,Unnamed secondary Road,arterial,1123856583,799.47,7
201,13.132168356261433,80.03981102546288,13.1326097,80.0363792,Korattur – Thinnanur – Periyapalayam Road,arterial,1234814297,374.85,3
202,12.940696150202212,80.18205360230476,12.9406188,80.1827273,Mount - Medavakkam Road,arterial,179253392,73.51,6
203,13.10426156826058,80.20918243281092,13.1027731,80.2088054,Konnur High Road,arterial,1031561520,170.47,15
