cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
47,12.885640964919832,80.02020735462351,12.8860608,80.02033,Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,arterial,1095128562,48.54,5
48,13.119739467873703,80.07795195418834,13.119393,80.0781137,Chennai - Tiruttani - Renigunta Road,highway,1149807909,42.32,15
49,13.409696339508743,80.11990132185073,13.4096648,80.1199112,NH16,highway,1287923972,3.67,3
50,12.81928059236355,79.71805525757509,12.8206376,79.7180123,Chengalpattu - Kancheepuram Highway,highway,84658039,150.96,6
51,13.147433287185413,80.20201862262448,13.1465943,80.2023367,Chennai Bypass,highway,1289269145,99.45,4
52,12.957715534782116,80.18563508864545,12.9576676,80.186963,Mount - Medavakkam Road,arterial,837321907,144.0,15
53,12.913783372678028,80.09291654775177,12.9077839,80.093275,Perungalathur Maempalam,arterial,1185985033,668.24,6
54,13.090760772952958,80.12439912932601,13.0908851,80.1239616,Thiruverkadu - Ambattur Road,arterial,385244157,49.36,8
55,12.879106584797457,79.93662572086369,12.8791391,79.9366357,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,24162910,3.77,6
56,13.03210255084879,80.23894300109187,13.0323428,80.238891,Venkatanarayana Road,arterial,1211074479,27.3,8
57,13.170618770203454,80.0939195155136,13.1778907,80.0926407,ORR Service Road,arterial,1075657733,820.37,7
58,13.05092428604723,80.11612947596198,13.0512744,80.1126051,Mount - Poonamallee - Avadi Road,arterial,84658033,383.75,19
59,13.08321590748526,80.161657372904,13.0837814,80.1616415,Chennai Bypass Expressway,highway,102454743,62.9,11
60,13.123940034089072,79.91225328911568,13.1235414,79.9115818,Unnamed primary Road,arterial,1055265031,85.16,21
61,13.09807706109808,80.21520679040556,13.0979116,80.2154765,New Avadi Road,arterial,1125570656,34.52,12
62,13.044354651598145,80.19247447463395,13.0446042,80.1929184,Vanniyar Street,arterial,25454942,55.52,29
64,13.152014599669048,80.06645729284163,13.1463268,80.0682604,Unnamed secondary Road,arterial,1123856583,661.9,7
65,13.12807183826277,79.9889965403135,13.1275164,79.9888043,Chennai Tirupati Highway,highway,1119111091,65.18,2
66,13.097871805151314,80.23567582034232,13.098299,80.2359742,Konnur High Road,arterial,1048280714,57.45,26
67,13.148913733977292,80.23066232150632,13.1487529,80.2305769,Madhavaram - Red Hills Road,arterial,102553782,20.13,7
68,13.056967520180654,80.06200704078495,13.0546429,80.0612148,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,834684190,272.36,8
69,12.76040363279712,80.00229434761589,12.7601737,80.00323,Grand Southern Trunk Road,highway,1349158493,104.64,3
70,12.822524404144003,79.70483235277595,12.8221379,79.704013,Uthiramerur - Kancheepuram Road,arterial,834966315,98.69,9
71,12.92528042971728,79.88163202800706,12.9261965,79.8808664,Chennai - Chittoor - Bangalore Road,arterial,840150465,131.38,4
72,13.06254627268718,80.13737374977653,13.063143,80.1382766,Thiruverkadu - Ambattur Road,arterial,96944713,118.18,12
73,12.871183815886504,79.71116305462384,12.8712678,79.7112987,NH48,highway,1417018144,17.42,3
74,13.150526697441268,79.90936929312974,13.1478046,79.9100017,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,174970676,310.33,2
75,13.138965950316342,80.13743460481318,13.1305547,80.1362477,Chennai - Tiruttani - Renigunta Road,highway,389722996,944.08,9
76,13.021164272443732,80.12661157914869,13.0151619,80.1299135,Chennai Bypass Expressway,highway,31242169,757.25,9
77,12.9773355322763,80.05070993048493,12.9770792,80.0513148,Kodambakkam – Sriperumbudur Road,arterial,1071222015,71.47,2
78,13.164935940878085,80.2468328298954,13.1654129,80.245061,Unnamed secondary Road,arterial,31985103,199.04,7
79,13.209178745316803,80.27262899490516,13.2096293,80.2711452,Thiruvottriyur – Ponneri – Panchetty Road,arterial,1060970110,168.26,6
80,13.132766248189505,80.17055290727096,13.1321546,80.1703468,Unnamed primary Road,arterial,1118335021,71.58,20
81,12.91734050769984,80.18604437229477,12.9191343,80.1874374,Velachery Mudhanmai Salai,arterial,1039273590,250.16,10
82,13.086224217583084,80.17985824025332,13.0881121,80.1795234,Thirumangalam – Mogappair Road,arterial,102547878,213.03,19
83,13.248878045992129,80.15803170897277,13.2471351,80.1575222,Grand Northern Trunk Road (Old NH5),arterial,176037626,201.5,4
84,13.090468713616556,80.10704075460474,13.0908856,80.1084504,Mount - Poonamallee - Avadi Road,arterial,755068758,159.55,24
85,12.98209371846997,79.96813863583486,12.9814932,79.967806,NH48,highway,1394470453,75.88,4
86,13.042083712108989,80.2266033714916,13.0418759,80.2263447,Brindavan Street,arterial,25459293,36.32,20
87,12.900443206704214,79.46008362133355,12.9005766,79.4603288,NH48,highway,568910564,30.43,2
88,13.128306096952196,80.21524711491078,13.1288541,80.215692,Paper Mills Road,arterial,28342112,77.68,23
89,13.07711562862626,80.24345255794091,13.0777483,80.2436876,EVR Periyar Salai,arterial,1416040847,74.81,7
90,12.983374520754609,80.18677502286428,12.9792921,80.1942744,Mount - Medavakkam Road,arterial,179253495,930.78,18
91,13.073212696152664,79.67023614212819,13.0738905,79.6696631,Arakkonam - Ocheri Road,arterial,1053322972,97.64,14
92,12.792286416352525,79.81919293502366,12.7929517,79.8176787,Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,arterial,831640380,180.09,6
93,13.099167082863982,80.19002767711372,13.1004852,80.188885,Chennai - Tiruttani - Renigunta Road,arterial,1363505640,191.83,10
94,13.14878712765918,80.29864093893345,13.1487501,80.2985385,Chennai - Ennore Road,arterial,1104548949,11.83,15
95,12.965732135156632,80.19598056415745,12.9648196,80.1961525,MDR622,arterial,1112206456,103.17,30
96,12.91990311992336,80.15225441826931,12.922686,80.1517096,Velachery Mudhanmai Salai,arterial,760457094,315.03,18
97,13.096780253575195,80.28999723915577,13.0956267,80.2926528,Rajaji Salai,arterial,217848750,314.91,10
98,13.079011679675864,80.21297593691271,13.0770608,80.2119733,EVR Periyar Salai,arterial,1373597958,242.59,13
99,13.038340367577812,80.05177329789308,13.0385857,80.0524152,NH48,highway,102548402,74.7,6
100,12.887179467806966,80.14071466716555,12.8897249,80.139967,Unnamed secondary Road,arterial,1395680347,294.41,2
101,13.02500149502172,80.26384105288058,13.0243186,80.2645535,RK Mutt Road,arterial,1039237492,108.27,8
104,13.129894911968874,80.13299413838698,13.130706,80.1330252,Chennai - Tiruttani - Renigunta Road,highway,817536016,90.25,30
105,13.01926614773974,80.1463387581261,13.0210193,80.1445563,Kodambakkam – Sriperumbudur Road,arterial,133602693,274.39,14
106,12.95372739281573,80.14267070571012,12.9542247,80.1420342,Grand Southern Trunk Road,arterial,1237149196,88.4,14
107,13.021844472635104,80.1796060947347,13.022971,80.1800779,Mount - Poonamallee - Avadi Road,arterial,102550216,135.29,11
109,12.979334782273808,80.25814473407527,12.9792011,80.2590591,East Coast Road,arterial,131884970,100.18,9
110,13.118833688640205,80.0954103501762,13.1193766,80.0952711,Chennai - Tiruttani - Renigunta Road,highway,1149807911,62.22,30
111,13.051830947142811,80.2007812592662,13.0474442,80.2007446,Arcot Road,arterial,1125360272,487.8,22
112,13.041447014381648,80.17091181805529,13.0403227,80.171527,Arcot Road,arterial,30833812,141.67,22
113,13.01863120001402,79.72813848047511,13.0165966,79.7277025,Thandalam - Perambakkam - Thakkolam - Arugilpadi Road,arterial,95385707,231.12,2
114,13.122128240938707,80.05364947715795,13.122336,80.0524279,Unnamed trunk_link Road,highway,1075752712,134.29,5
115,13.319704389224963,80.18263036416393,13.3197245,80.1825128,Unnamed primary Road,arterial,1284335451,12.92,4
116,12.989517627254427,80.20576549379166,12.9935659,80.2012362,Mount - Medavakkam Road,arterial,361730132,665.93,14
117,13.09882363485253,80.25275995205678,13.0977973,80.2525813,Strahans Road,arterial,23803995,115.75,18
118,12.87360551472924,79.69565329151274,12.8735781,79.6957549,Chengalpattu - Kancheepuram Highway,highway,831743297,11.43,2
119,13.03709402641998,80.27738024038325,13.0368003,80.278069,Santhome High Road,arterial,1361398733,81.45,8
120,13.006180238044465,80.24646306087902,13.0064414,80.2465829,Rajiv Gandhi IT Expressway,arterial,1235214295,31.81,8
121,13.3451646,80.2878794,13.3431646,80.2840393,Minjur – Kattur – Thirupalaivanam Road,arterial,25850523,471.25,2
122,13.10463688041378,79.90833194024327,13.1047045,79.9081899,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,174970677,17.12,17
123,13.09581245455575,80.00561513133268,13.094362,80.0066645,Korattur – Thinnanur – Periyapalayam Road,arterial,31253119,197.3,5
124,13.053206340258118,80.23456270320013,13.0532748,80.234457,Mahalingapuram Flyover,arterial,209535246,13.75,13
125,12.994987012693652,80.2137437434451,12.9957898,80.2166763,Velachery Main Road,arterial,205773150,330.04,7
127,13.061386710907538,80.1518382902389,13.0613323,80.1518973,NH48,highway,1388499571,8.8,10
128,13.09837357940097,79.86098761925305,13.0977707,79.8605871,Kadambathur Bridge,arterial,1172469403,79.85,2
129,13.129946016822707,80.23984635046533,13.1299914,80.2400332,Moolakadai Flyover,arterial,838047459,20.85,11
130,12.951962573502543,80.20810080237538,12.9512503,80.2109684,Velachery Main Road,arterial,1364249746,320.68,4
131,13.037028970765578,80.11241475717112,13.0370829,80.1126635,Poonamallee - Kundrathur - Pallavaram Road,arterial,31962668,27.61,9
132,13.134471240334795,79.96337680938879,13.1325712,79.9626538,Chennai Tirupati Highway,highway,1060955082,225.31,4
133,12.91760895301624,80.07647002672255,12.9177317,80.0762317,ORR Service Road,arterial,1075043290,29.21,12
134,12.895027947606764,80.22867317610829,12.8945747,80.2276238,Rajiv Gandhi Salai,arterial,1122574994,124.41,2
135,12.838383839603775,79.71798980873731,12.839061,79.7176579,Kancheepuram - Rajakulam Road,arterial,132476703,83.45,9
136,13.198354130126909,80.1525839637688,13.1986054,80.1523951,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,102550189,34.62,4
137,13.010549504710054,80.11936190423383,13.0102143,80.1193151,Kodambakkam – Sriperumbudur Road,arterial,834623262,37.62,14
138,12.92420288202949,80.1263844006936,12.9230283,80.1269008,Velachery Mudhanmai Salai,arterial,183386551,142.09,19
139,13.13000726496676,80.15797407788763,13.1301513,80.1579207,Vanagaram - Ambathur - Puzhal Road,arterial,1318548032,17.03,32
140,13.186637606520415,80.31078836897424,13.1851814,80.3111955,Manali High Road,arterial,29201138,167.81,9
141,13.080328365194058,80.2291485265661,13.0829909,80.2287898,Kilpauk Garden Road,arterial,23306358,298.6,13
142,13.062548491406227,80.16771097000625,13.0631574,80.1671922,EVR Periyar Salai,arterial,69610259,87.99,19
143,13.100747618050946,80.15753520928186,13.1021828,80.1589995,Chennai - Tiruttani - Renigunta Road,highway,125180598,224.98,9
144,13.11857708226436,80.21835733255416,13.1179989,80.2125343,Poompuhar Nagar 1st Main Road,arterial,1188061665,633.86,18
145,13.07362066113564,80.12258952979886,13.0732443,80.1231981,Thiruverkadu - Ambattur Road,arterial,1347596043,78.08,8
146,12.80110455,80.07784805,12.8064651,80.0818384,Unnamed secondary Road,arterial,1375776893,736.55,2
147,13.26704856715524,80.26568805625573,13.2667753,80.2652235,Thiruvottriyur – Ponneri – Panchetty Road,arterial,1287028661,58.75,2
148,12.817394362464558,79.73340963074124,12.817828,79.733568,Chengalpattu - Kancheepuram Highway,highway,84658039,51.18,7
149,12.693585537182445,79.97786299399522,12.6936434,79.977839,Anna Salai High Road,arterial,96789536,6.94,12
150,12.8359683,80.07198516666666,12.8330549,80.069705,Nellikuppam Road,arterial,1203906302,407.5,2
151,13.163202460164992,80.20250654790895,13.1631621,80.2026996,Grand Northern Trunk Road,highway,1294900820,21.38,9
152,12.939814204601475,80.18272761808564,12.9396559,80.1826317,Medavakkam Main Road,arterial,179253391,20.44,10
153,13.107502660211244,80.18345707977126,13.1081301,80.1834405,East avenue Road,arterial,1363505643,69.79,20
154,13.122044052611107,80.25890131645016,13.1218699,80.2593246,MKB Nagar West Avenue,arterial,1202024799,49.76,13
155,13.02131098340216,80.22259744832252,13.0198085,80.2245859,Anna Salai (Mount Road),arterial,22977109,272.61,8
156,13.10442845995778,80.20976137983959,13.1026399,80.2092136,Konnur High Road,arterial,1031561520,207.54,21
157,13.116050854439203,80.2825288257539,13.1158031,80.2832731,Thiruvottriyur High Road,arterial,1270315499,85.18,20
158,12.822170197459103,79.69765565213389,12.8216122,79.6980938,Kancheepuram - Vandavasi Road,arterial,102270131,78.14,18
159,13.059932671786084,80.21245814531873,13.059988,80.2117045,Jawaharlal Nehru Road (100 Feet Road),arterial,102547886,81.87,25
160,13.09432418793221,80.20108434779746,13.0948473,80.1987604,Jawaharlal Nehru Road (100 Feet Road),arterial,1125364126,258.33,22
161,13.10371801635981,80.0555667861905,13.1038238,80.0528053,Unnamed primary Road,arterial,1075752765,299.3,3
162,13.042099274007972,80.12531654358146,13.0421783,80.1251724,Mount - Poonamallee - Avadi Road,arterial,31962666,17.92,23
163,13.139984393264486,79.90624750966556,13.1403666,79.9063564,NH716,highway,1054965407,44.1,13
165,12.899698700000007,79.67729805717775,12.9008584,79.6841849,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,704209766,757.51,2
166,13.04034105797377,80.20285954540681,13.0401392,80.205026,Unnamed secondary Road,arterial,1267323746,235.76,24
167,13.136556465815072,80.20602365279773,13.1377265,80.2075976,Paper Mills Road,arterial,911275606,214.42,26
168,12.957632843864792,80.12604951018268,12.9575314,80.1259866,Tiruneermalai Main Road,arterial,1149846409,13.18,6
169,13.060373756310227,80.27451305424616,13.0605067,80.2743029,Triplicane High Road,arterial,23019250,27.14,19
170,12.804430744951672,79.76691048445542,12.8046375,79.766749,Chengalpattu - Kancheepuram Highway,highway,84658039,28.9,8
171,12.812967036146444,79.70647706521378,12.8127024,79.7059303,Uthiramerur - Kancheepuram Road,arterial,209681808,66.18,13
172,13.075723231810352,80.26888673617927,13.0755097,80.2691808,Arunachalam Street,arterial,28152147,39.73,9
173,12.894083665826727,80.08079210329926,12.8936795,80.0806731,Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,arterial,155486365,46.76,5
174,12.74196899703298,79.99039533411708,12.7413401,79.9908088,Grand Southern Trunk Road,highway,1349158493,83.07,3
175,13.033420013246754,79.8534648489563,13.0332981,79.8533433,Thandalam - Perambakkam - Thakkolam - Arugilpadi Road,arterial,833415893,18.9,4
176,13.059070565331888,80.1940524053031,13.0588129,80.1949409,Kaliamman Koil Street,arterial,838091914,100.42,26
177,12.925450424239587,80.10209566619794,12.9256706,80.1020856,Tambaram - Mudichur - Sriperumbudur Road,arterial,1211032198,24.51,10
178,13.144480362827824,80.19062619519377,13.1439096,80.1902892,Unnamed secondary Road,arterial,25393656,73.21,8
179,13.124345782190307,80.00312805947915,13.1252163,80.0021873,Chennai Tirupati Highway,highway,1119111091,140.53,9
180,13.100079254495965,80.13670075394612,13.0983394,80.1364372,Thiruverkadu - Ambattur Road,arterial,385244157,195.56,14
181,13.125432713316028,80.04315226046663,13.1250301,80.0430732,Chennai - Tiruttani - Renigunta Road,highway,555262938,45.58,7
182,13.112532159269191,79.94241815683482,13.1081472,79.9437024,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,84658049,507.03,3
183,13.027503173846098,80.15329694744113,13.0287516,80.1516742,Kodambakkam – Sriperumbudur Road,arterial,133602693,224.0,14
184,13.044251135117529,80.18242232459446,13.0434353,80.1826967,Arcot Road,arterial,1040730357,95.46,22
185,13.33861041670846,80.19235227682395,13.3377876,80.1928822,Chennai – Pulicut Road,arterial,1286348538,107.97,4
186,13.00515405314598,80.25873604525793,13.0052844,80.2572671,Adyar Flyover,arterial,23110060,159.81,3
187,13.033114705430105,80.25660323960328,13.0330694,80.2568593,CP Ramaswamy Road,arterial,1148145074,28.19,9
188,13.146376948396645,80.24286181691657,13.147701,80.2407156,Unnamed secondary Road,arterial,26808926,275.1,12
189,13.030315624323691,80.22296403116037,13.031239,80.2230285,Govindan Road,arterial,215762527,102.91,12
190,13.095304548158843,80.1458741606335,13.0974236,80.1457921,Thiruverkadu - Ambattur Road,arterial,385244157,235.8,13
191,13.03930996997837,80.09352908827098,13.0367052,80.0882577,ORR Service Road,arterial,1075006704,640.29,11
192,13.0235515,79.7035045,13.0193065,79.7015351,Thandalam - Perambakkam - Thakkolam - Arugilpadi Road,arterial,95385707,518.0,2
193,12.97407590482791,80.18364523004499,12.9713159,80.1909183,Mount - Medavakkam Road,arterial,179253495,845.74,13
194,12.98736209908037,79.67562871325944,12.9873133,79.6755995,Banavaram - Sendhamangalam - Ganapathipuram Road,arterial,174970699,6.28,2
195,13.128135495926454,80.12552529784782,13.1292397,80.1245085,Chennai - Tiruttani - Renigunta Road,highway,817536016,164.92,13
197,13.190160915456357,80.18826630271438,13.1893553,80.1877331,Grand Northern Trunk Road (Old NH5),arterial,827246823,106.57,9
198,12.956047211774267,80.15816762527277,12.9545398,80.1589134,Pallavaram - Thoraipakkam Road,arterial,82874919,186.08,6
199,13.067680636985047,80.22779627011182,13.0672955,80.2276273,Nelson Manickam Road,arterial,275459528,46.57,23
201,13.110212989806492,80.25528990525206,13.1090792,80.2551715,Stephenson Road,arterial,346285847,126.72,9
202,13.083689340237,80.17343689944241,13.0836283,80.1734504,Unnamed secondary Road,arterial,838224426,6.94,24
203,12.967941469017209,79.95121712876617,12.9681219,79.9508308,Chennai - Chittoor - Bangalore Road (Old NH4),arterial,23650092,46.42,6
204,13.113547875875076,80.1542061418086,13.1113764,80.1516339,Chennai - Tiruttani - Renigunta Road,highway,722405205,368.64,19
205,12.89667588642226,79.49775029221647,12.8964873,79.4979044,NH48,highway,1286309253,26.81,2
206,13.026750479807964,80.11044220132341,13.026658,80.1105016,Poonamallee - Kundrathur - Pallavaram Road,arterial,31962668,12.13,10
207,13.095080566775216,80.2231850643954,13.0950835,80.2232286,New Avadi Road,arterial,1125570656,4.73,15
208,12.932394098152296,79.90945462476037,12.9336823,79.9087599,Chennai - Ranipet - Chitoor - Kolar - Bangalore,highway,1216427371,161.82,4
209,13.051705696881037,80.09942003464249,13.0503895,80.0992871,Chennai - Chittoor - Bangalore Road (Old NH4),arterial,30128960,147.06,13
210,13.135421916904164,80.290067408796,13.1346011,80.2929407,Thiruvottriyur High Road,arterial,1040720212,324.25,10
211,13.031845416628252,80.03270502651006,13.0305377,80.0335036,NH48,highway,102548405,169.2,3
212,12.992799280829006,80.11140570128947,12.993576,80.1131734,Poonamallee - Kundrathur - Pallavaram Road,arterial,31241495,210.1,6
213,12.947904965820532,80.19726254047312,12.9484794,80.1969462,Pallavaram - Thoraipakkam Road,arterial,82881753,72.49,6
215,12.924612565012511,80.14036497200786,12.9224757,80.1404158,Velachery Mudhanmai Salai,arterial,760457096,237.67,10
216,12.919066041108774,80.19649606703922,12.9192034,80.1963151,Velachery Mudhanmai Salai,arterial,1177309293,24.86,12
217,12.892796797588607,80.17096209141425,12.8903958,80.17454,Medavakkam - Mambakkam - Sembakkam Road,arterial,30424489,470.83,2
218,12.96803258614867,80.14789281943243,12.9684469,80.1484045,Indira Gandhi Road,arterial,371064642,72.09,10
219,12.795358277268525,80.02625433376578,12.798914,80.0227695,Grand Southern Trunk Road,highway,95222417,546.91,4
220,13.079227596478251,80.18101319142349,13.0791446,80.1806145,Thiruvalluvar Saalai,arterial,102484441,44.16,37
221,13.09055207863268,80.18283888168122,13.0881374,80.1829038,Thirumangalam – Mogappair Road,arterial,843594863,268.59,23
222,12.909596126225225,80.23081794323673,12.9105667,80.2288845,Rajiv Gandhi Salai,arterial,1251058799,235.71,2
223,12.835447705737788,79.70363959283506,12.8348045,79.7037487,Unnamed trunk Road,highway,1149056993,72.49,28
224,13.06947344320972,80.20919979034825,13.0677145,80.2086191,Jawaharlal Nehru Road (100 Feet Road),arterial,69610256,205.45,14
225,13.03939336805172,80.24703565591602,13.0394702,80.2470651,Eldams Road,arterial,1036282731,9.12,9
226,13.16418766454813,80.25653894689198,13.1639618,80.2563653,Kamarajar Salai,arterial,31020449,31.37,13
227,13.07970650956944,80.10985332937958,13.0798403,80.1100052,Mount - Poonamallee - Avadi Road,arterial,34618002,22.18,12
228,13.164358042037376,80.30154143694025,13.1644354,80.3034247,Chennai - Ennore Road,arterial,907799581,204.09,14
229,13.140985240281124,80.10418911268104,13.1409193,80.1043963,Kovilpadagai Main Road,arterial,34654903,23.6,5
230,12.80479740923135,80.20090648801829,12.7997072,80.1978817,Vandalur - Mambakkam - Kelambakkam Road,arterial,1206390261,654.17,2
231,12.78037163311604,79.67758788862416,12.780219,79.6776669,Kancheepuram - Vandavasi Road,arterial,826468860,19.01,5
232,13.085005529270417,80.25019999122783,13.0844088,80.2501573,Millers Road,arterial,237621839,66.51,29
233,13.045977734344772,80.07999204180861,13.0459008,80.0799295,Nazarathpet Road,arterial,1101609649,10.91,8
234,13.140916836118508,80.03777006037318,13.141238,80.0380881,Korattur – Thinnanur – Periyapalayam Road,arterial,1234814297,49.61,3
235,13.045569821836375,80.2150503360287,13.0445617,80.2151143,2nd Avenue,arterial,25466402,112.31,21
236,12.964950073427064,80.25764683517684,12.9649503,80.2566802,East Coast Road,arterial,1289092241,104.74,8
237,12.934066266441125,80.12598732747603,12.9341542,80.1254273,Grand Southern Trunk Road,arterial,1196754721,61.47,11
238,12.973058951632066,80.13786570047834,12.973029,80.1378893,Poonamallee - Kundrathur - Pallavaram Road,arterial,371337614,4.2,19
239,13.295922204189548,80.1503738240539,13.2974963,80.1506411,Chennai – Pulicut Road,arterial,1284335446,177.41,4
240,13.100195702256345,80.10896174244945,13.1001613,80.1083285,Mount - Poonamallee - Avadi Road,arterial,755068757,68.69,15
241,12.873611113192144,79.74279877995399,12.8737597,79.7455999,NH48,highway,1232144868,304.09,2
242,13.10337400038575,80.27714094800452,13.1042002,80.2767314,North Wall Road,arterial,217674878,102.02,12
243,12.851309832538735,79.69085824689648,12.8515761,79.6908903,Kancheepuram - Surappan Road,arterial,24162253,29.81,7
244,13.122926477035644,80.22364415008994,13.1227761,80.2233267,Paper Mills Road,arterial,28342112,38.23,32
